Data_ID,User_ID,Gender,Age,MBTI,Q_number,Answer
12214,204,1,30,ESFP,34,"<Yes>  When making a decision, I always think about it, and I think I tend to make the decision at the end."
12215,204,1,30,ESFP,35,"<neutrality>  If a decision you've already made is a good one, don't think about it again. However, if it causes wrong results, I tend to think again and try not to have those results next time."
12216,204,1,30,ESFP,36,"<Yes> Spending time alone is so boring. Participating in a party or event gives me a feeling that my life is energized. But these days, it's just too bad that there are too few parties or events due to Corona."
12217,204,1,30,ESFP,37,"<no>  I don't go to art galleries on purpose. Also, it seems that they do not spend time looking for and appreciating works of art."
12218,204,1,30,ESFP,38,"<no>  It's hard to understand the feelings of someone who has a different disposition from mine at first, but I think I can feel that way from that person's point of view."
12219,204,1,30,ESFP,39,"<no>  It seems that I tend to take care of the most important or urgent things of the day first, both at work and personal matters."
12220,204,1,30,ESFP,40,<Yes>  It seems that I live my life almost without feeling any anxiety. I think it's a natural tendency because it seems like it's been like that since I was a child.
12221,204,1,30,ESFP,41,"<no>  I love talking on the phone with friends and close acquaintances. It's fun when we talk, so it seems like we don't even notice the passing of time."
12222,204,1,30,ESFP,42,<no>  I don't seem to spend much time trying to understand someone who disagrees very much with me. I don't want to take the time to talk to someone who disagrees with me because it's tiring.
12223,204,1,30,ESFP,43,"<Yes>  It seems that I always contact my friends to meet up first. In particular, I seem to contact my favorite friends even more first."
12224,204,1,30,ESFP,44,"<no>  It seems that the plan itself is difficult to keep as it is, so I don't think I'm going to go back to the plan quickly if there is a setback."
12225,204,1,30,ESFP,45,"<neutrality>  seem to regret it when I'm stressed over a mistake I made a long time ago. There are times when I regret it, thinking, ¡°Is it a mistake to have chosen my husband as my marriage partner because my personality doesn¡¯t match?¡±"
12226,204,1,30,ESFP,46,<Yes>  It's because I think it's better to live happily every day while thinking deeply about human existence and the reason for living.
12227,204,1,30,ESFP,47,"<no>  tend to try to control my emotions. The older I get, the more I try to control my emotions, and I don't seem to hear much about people around me saying I'm emotional because I used to avoid them."
12228,204,1,30,ESFP,48,"<no>  I tend to tell the other person that the other person's fault is exactly their fault. However, I try to talk in a good way so as not to hurt the other person's feelings."
12241,205,1,40,ISTP,1,"<neutrality> Personally, I don't like making new friends, but I make them periodically out of necessity. For example, there are meetings within the apartment complex or meetings for children's friendship."
12242,205,1,40,ISTP,2,"<neutrality>  I do not continue to explore various fields, but I often look for information in the field of interest and focus on that field."
12243,205,1,40,ISTP,3,"<no> I've never wanted to cry over someone else's crying unless I'm crying over the same subject. When someone else is crying, I'm rather curious about why that person is crying and want to help them solve it."
12244,205,1,40,ISTP,4,"<neutrality>  I thoroughly depend on my importance. I try to make preparations for things that I am not interested in or that are of low importance, such as the warning to solve them at that time, or for things that are (very) important to me."
12245,205,1,40,ISTP,5,"<Yes>  I think pressure is not helpful for my work because it makes people nervous. I'm rather calm when there's a big deal, and I've never felt particularly pressured lately, but based on my experience in the past, I think that's the case."
12246,205,1,40,ISTP,6,"<Yes> I'm not very interested in new people. If someone comes up and says hello, I'll be happy to say it, but I tend not to come forward, and I enjoy talking to someone I already know."
12247,205,1,40,ISTP,7,"<no>  After finding out about doing a part-time job at home, I have been working simultaneously through various sites without doing just one thing. Also, other businesses are being prepared at home. It is not the style to focus on one thing and process it after completion."
12248,205,1,40,ISTP,8,"<no>  It's a pity that it's not too sentimental. When a friend says he or she is depressed, rather than empathizing with the depressed feelings, we focus more on why we are depressed and how we can solve the problem."
12249,205,1,40,ISTP,9,"<no>  I don't like making plans. In particular, I don't understand why so many people make bucket lists. Because those plans feel like homework."
12250,205,1,40,ISTP,10,"<no>  I tend to think that mistakes are just mistakes and I don't dwell on them for long. Not long ago, I practiced a lot before an important concert ticketing, but I failed with a small mistake. At the time, I was a bit angry and depressed, but I think there is nothing I can do about it."
12251,205,1,40,ISTP,11,"<neutrality> I'm not the type to be very interested in people, but I sometimes talk to people I need to get close to first."
12252,205,1,40,ISTP,12,"<Yes>  Everyone has a different opinion anyway, so I wonder if we have to talk about it for a long time. After watching a movie, we tend to talk about whether it's fun or not."
12253,205,1,40,ISTP,13,"<Yes>  tried to follow my emotions, but in the end, my rational mind got ahead of me and I judged accordingly. I tend to get compliments from my friends that I am cold-hearted."
12254,205,1,40,ISTP,14,"<Yes>  Only when there is something important, I tend to keep it in my head as if it were happening today. I have a nail salon reservation today, so I thought about that, and after that, I go shopping or spend the day spontaneously."
12255,205,1,40,ISTP,15,"<neutrality>  This part has changed a bit with age. I don't care even now, but I don't think I can change that person's thoughts, so I try not to care. People are less interested in me than I thought, and even if I tried to change that, they couldn't remember it."
12256,205,1,40,ISTP,16,"<no>  I don't like to coordinate the thoughts of a group. Recently, three families went camping, and there were a lot of people, so we had different thoughts on everything from eating to playing, so we were tired."
12257,205,1,40,ISTP,17,"<Yes> I'm not the type to dislike unkind ending styles. I don't want to discuss it with a bunch of people, but I like to find out about the ending myself and get information. Recently, I enjoyed watching a movie called Burning for that reason."
12258,205,1,40,ISTP,18,"<no>  Not only are they not very interested in the success of others, but they do not feel a sense of accomplishment by sympathizing with the work. I am not very interested in other people."
12259,205,1,40,ISTP,19,"<Yes> At first, I was interested in nails and learning, then I became interested in clothes again, so I bought a sewing machine and made clothes and thought about business."
12260,205,1,40,ISTP,20,"<no>  My husband is the type of person who worries a lot, so I spend my days thinking that I am very frustrated inside. I am a person who thinks that worrying is the most useless thing, so I rarely worry or regret unless it is for preparation."
12261,205,1,40,ISTP,21,"<neutrality>  I don't really want to take on the role, but when I do, I tend to do it happily. I thought I hated attention, but when I took on the role of a leader that drew attention, I felt my own joy."
12262,205,1,40,ISTP,22,"<no>  consider myself to be imaginative and have good ideas. When I was in school, many of the design works I submitted as assignments were praised by my professors, and later, I saw many times that the designs I thought of came out as other designer products that looked like magazines."
